티커,구성종목명,계약수,평가금액,구성금액,비중
0043Y0,TIME 차이나AI테크액티브,1119.0,28036545,28679970,0.0
0B4BNM,ACCENTURE PLC-CL A,95.0,0,0,0.0
079031,ADVANCED MICRO DEVICES,122.0,0,0,0.0
017191,ALIBABA GROUP HOLDING LTD,1208.0,0,0,0.0
2079K1,ALPHABET INC-CL C,46.0,0,0,0.0
231351,AMAZON.COM INC,93.0,0,0,0.0
420682,ARM HOLDINGS PLC-ADR,97.0,0,0,0.0
070592,ASML HOLDING NV-NY REG SHS,14.0,0,0,0.0
725731,CIRCLE INTERNET GROUP INC,108.0,0,0,0.0
9260Q1,COINBASE GLOBAL INC -CLASS A,56.0,0,0,0.0
4703L2,DELL TECHNOLOGIES -C,43.0,0,0,0.0
786421,EBAY INC,111.0,0,0,0.0
581401,INTEL CORP,555.0,0,0,0.0
592001,INTL BUSINESS MACHINES CORP,74.0,0,0,0.0
236330,KIOXIA HOLDINGS CORP,139.0,0,0,0.0
100007,KNOWLEDGE ATLAS TECHNOLOGY-H,110.0,0,0,0.0
8733R1,MERCADOLIBRE INC,10.0,0,0,0.0
0303M1,META PLATFORMS INC-CLASS A,26.0,0,0,0.0
NQM6,NASDAQ 100 E-MINI INDEX JUN 2026,0.04,36124006,0,0.0
4110D1,NETAPP INC,138.0,0,0,0.0
7066G1,NVIDIA CORP,198.0,0,0,0.0
223041,PDD HOLDINGS INC,173.0,0,0,0.0
475251,QUALCOMM INC,138.0,0,0,0.0
731211,ROCKET LAB CORP,76.0,0,0,0.0
766961,ROPER TECHNOLOGIES INC,50.0,0,0,0.0
9466L3,SALESFORCE INC,98.0,0,0,0.0
0004C2,SANDISK CORP,17.0,0,0,0.0
030542,SAP SE-SPONSORED ADR,68.0,0,0,0.0
0BKVD2,SEAGATE TECHNOLOGY HOLDINGS,59.0,0,0,0.0
1762P1,SERVICENOW INC,180.0,0,0,0.0
334451,SNOWFLAKE INC,133.0,0,0,0.0
949724,STRATEGY INC,116.0,0,0,0.0
740391,TAIWAN SEMICONDUCTOR-SP ADR,43.0,0,0,0.0
875721,TENCENT HOLDINGS LTD,284.0,0,0,0.0
581021,WESTERN DIGITAL CORP,78.0,0,0,0.0
010010,원화현금,0.0,0,31448691,0.0
H00000,설정현금액,0.0,0,1311064772,0.0
